project;name;sample_name_old;new_name;bees_in_pool;aim_id;host;host_genus;season;bioregion;plot;sampletype;year;sample_affiliation;project_person;collection;LUI_cat;G_STD;M_STD;F_STD;LUI_value_overall2021_global.ALB..HAI.;seq_run;well_in_pcr_plate
ITS2_susy4pAB;Bi-P1718010;Bi-P1718010;Bi-P1718010;NA;;Heriades truncorum;Heriades;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718013;Bi-P1718013;Bi-P1718013;NA;;Megachile rotundata;Megachile;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718014;Bi-P1718014;Bi-P1718014;NA;;Heriades truncorum;Heriades;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718047;Bi-P1718047;Bi-P1718047;NA;;Osmia bicornis;Osmia;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718079;Bi-P1718079;Bi-P1718079;NA;;Chelostoma florisomne;Chelostoma;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718083;Bi-P1718083;Bi-P1718083;NA;;Osmia leaiana;Osmia;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718084;Bi-P1718084;Bi-P1718084;NA;;Megachile rotundata;Megachile;NA;Alb;AEG06;reed_pollen;2017;reed_pollen;birte;;;2,21;0,93;1,22;2,09;;
ITS2_susy4pAB;Bi-P1718006;Bi-P1718006;Bi-P1718006;NA;;Heriades truncorum;Heriades;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718012;Bi-P1718012;Bi-P1718012;NA;;Heriades truncorum;Heriades;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718015;Bi-P1718015;Bi-P1718015;NA;;Heriades truncorum;Heriades;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718017;Bi-P1718017;Bi-P1718017;NA;;Osmia bicornis;Osmia;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718024;Bi-P1718024;Bi-P1718024;NA;;Osmia bicornis;Osmia;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718034;Bi-P1718034;Bi-P1718034;NA;;Osmia bicornis;Osmia;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718085;Bi-P1718085;Bi-P1718085;NA;;Osmia bicornis;Osmia;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718086;Bi-P1718086;Bi-P1718086;NA;;Megachile rotundata;Megachile;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718087;Bi-P1718087;Bi-P1718087;NA;;Osmia leaiana;Osmia;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718088;Bi-P1718088;Bi-P1718088;NA;;Megachile rotundata;Megachile;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;Bi-P1718119;Bi-P1718119;Bi-P1718119;NA;;Chelostoma florisomne;Chelostoma;NA;Alb;AEG09;reed_pollen;2017;reed_pollen;birte;;;1,09;0;0;1,04;;
ITS2_susy4pAB;ZR-65A-S105;ZR-65A;ZR_065A;4;;Osmia_caerulescens;Osmia;NA;Alb;AEG09;reed_pollen;2020;reed_pollen;susi_ale;;;0,63;0;0;0,8;;
ITS2_susy4pAB;ZR-65B-S106;ZR-65B;ZR_065B;2;;Osmia_caerulescens;Osmia;NA;Alb;AEG09;reed_pollen;2020;reed_pollen;susi_ale;;;0,63;0;0;0,8;;
ITS2_susy4pAB;Bi-P1718044;Bi-P1718044;Bi-P1718044;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG01;reed_pollen;2017;reed_pollen;birte;;;1,01;1,85;7,69;3,25;;
ITS2_susy4pAB;Bi-P1718146;Bi-P1718146;Bi-P1718146;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG01;reed_pollen;2018;reed_pollen;birte;;;0;1,91;10,18;3,48;;
ITS2_susy4pAB;ZR151-S382;ZR151;ZR_151;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG01;reed_pollen;2021;reed_pollen;susi_ale;;;0,69;2,13;9,47;3,51;;
ITS2_susy4pAB;ZR152A-S383;ZR152A;ZR_152A;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG01;reed_pollen;2021;reed_pollen;susi_ale;;;0,69;2,13;9,47;3,51;;
ITS2_susy4pAB;ZR152B-S384;ZR152B;ZR_152B;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG01;reed_pollen;2021;reed_pollen;susi_ale;;;0,69;2,13;9,47;3,51;;
ITS2_susy4pAB;ZR152C-S251;ZR152C;ZR_152C;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG01;reed_pollen;2021;reed_pollen;susi_ale;;;0,69;2,13;9,47;3,51;;
ITS2_susy4pAB;Bi-P1718052;Bi-P1718052;Bi-P1718052;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2017;reed_pollen;birte;;;0;1,85;3,97;2,41;;
ITS2_susy4pAB;Bi-P1718054;Bi-P1718054;Bi-P1718054;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2017;reed_pollen;birte;;;0;1,85;3,97;2,41;;
ITS2_susy4pAB;ZR-1A-S194;ZR-1A;ZR_001A;4;;Megachile_centuncularis;Megachile;NA;Hainich;HEG02;reed_pollen;2020;reed_pollen;susi_ale;;;0,28;1,1;0;1,18;;
ITS2_susy4pAB;ZR-1B-S2;ZR-1B;ZR_001B;4;;Megachile_centuncularis;Megachile;NA;Hainich;HEG02;reed_pollen;2020;reed_pollen;susi_ale;;;0,28;1,1;0;1,18;;
ITS2_susy4pAB;ZR135A-S343;ZR135A;ZR_135A;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR135B-S344;ZR135B;ZR_135B;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR135C-S345;ZR135C;ZR_135C;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR136A-S346;ZR136A;ZR_136A;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR136B-S347;ZR136B;ZR_136B;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR136C-S348;ZR136C;ZR_136C;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR153A-S290;ZR153A;ZR_153A;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR153B-S4;ZR153B;ZR_153B;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;ZR153C-S291;ZR153C;ZR_153C;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG02;reed_pollen;2021;reed_pollen;susi_ale;;;0,33;1,06;3,86;2,29;;
ITS2_susy4pAB;Bi-P1718051;Bi-P1718051;Bi-P1718051;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG03;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718053;Bi-P1718053;Bi-P1718053;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG03;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;ZR310A-S164;ZR310A;ZR_310A;3;;Megachile_spc;Megachile;NA;Hainich;HEG03;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR310B-S166;ZR310B;ZR_310B;4;;Megachile_spc;Megachile;NA;Hainich;HEG03;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR310C-S165;ZR310C;ZR_310C;4;;Megachile_spc;Megachile;NA;Hainich;HEG03;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Bi-P1718041;Bi-P1718041;Bi-P1718041;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718042;Bi-P1718042;Bi-P1718042;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718048;Bi-P1718048;Bi-P1718048;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718111;Bi-P1718111;Bi-P1718111;NA;;Osmia caerulescens;Osmia;NA;Hainich;HEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718112;Bi-P1718112;Bi-P1718112;NA;;Osmia caerulescens;Osmia;NA;Hainich;HEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718113;Bi-P1718113;Bi-P1718113;NA;;Osmia caerulescens;Osmia;NA;Hainich;HEG05;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718134;Bi-P1718134;Bi-P1718134;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG05;reed_pollen;2018;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718135;Bi-P1718135;Bi-P1718135;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG05;reed_pollen;2018;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718045;Bi-P1718045;Bi-P1718045;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718046;Bi-P1718046;Bi-P1718046;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718101;Bi-P1718101;Bi-P1718101;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;ZR137A-S349;ZR137A;ZR_137A;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR137B-S350;ZR137B;ZR_137B;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR137C-S243;ZR137C;ZR_137C;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR138A-S352;ZR138A;ZR_138A;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR138B-S353;ZR138B;ZR_138B;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR138C-S238;ZR138C;ZR_138C;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR316A-S182;ZR316A;ZR_316A;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR316B-S167;ZR316B;ZR_316B;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG06;reed_pollen;2021;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Bi-P1718049;Bi-P1718049;Bi-P1718049;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718050;Bi-P1718050;Bi-P1718050;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718055;Bi-P1718055;Bi-P1718055;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718056;Bi-P1718056;Bi-P1718056;NA;;Osmia bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;Bi-P1718117;Bi-P1718117;Bi-P1718117;NA;;Osmia caerulescens;Osmia;NA;Hainich;HEG07;reed_pollen;2017;reed_pollen;birte;;;;;;;;
ITS2_susy4pAB;ZR-5-S6;ZR-5;ZR_005;2;;NA;NA;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-6-S7;ZR-6;ZR_006;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;B12-1H-S268;B12-1H;H12_RB1;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG12;stigma;24.05.2022;stigma;anna;tube;high;8,5;0;1,32;3,13;;
ITS2_susy4pAB;B12-2H-S269;B12-2H;H12_RB2;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG12;stigma;24.05.2022;stigma;anna;tube;high;8,5;0;1,32;3,13;;
ITS2_susy4pAB;B12-3H-S270;B12-3H;H12_RB3;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG12;stigma;24.05.2022;stigma;anna;tube;high;8,5;0;1,32;3,13;;
ITS2_susy4pAB;ZR-7-S212;ZR-7;ZR_007;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-68A-S214;ZR-68A;ZR_068A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;R12-1H-S336;R12-1H;H12_RR1;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG12;stigma;24.05.2022;stigma;anna;tube;high;8,5;0;1,32;3,13;;
ITS2_susy4pAB;R12-2H-S272;R12-2H;H12_RR2;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG12;stigma;24.05.2022;stigma;anna;tube;high;8,5;0;1,32;3,13;;
ITS2_susy4pAB;R12-3H-S273;R12-3H;H12_RR3;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG12;stigma;24.05.2022;stigma;anna;tube;high;8,5;0;1,32;3,13;;
ITS2_susy4pAB;ZR-68B-S111;ZR-68B;ZR_068B;1;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-69A-S112;ZR-69A;ZR_069A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-69B-S113;ZR-69B;ZR_069B;1;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-70A-S114;ZR-70A;ZR_070A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;A17-1H-S274;A17-1H;H17_RA1;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;A17-2H-S275;A17-2H;H17_RA2;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;A17-3H-S276;A17-3H;H17_RA3;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;B17-1H-S330;B17-1H;H17_RB1;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;ZR-70B-S229;ZR-70B;ZR_070B;1;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-71-S116;ZR-71;ZR_071;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-72A-S117;ZR-72A;ZR_072A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-72B-S118;ZR-72B;ZR_072B;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;B17-2H-S278;B17-2H;H17_RB2;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;B17-3H-S279;B17-3H;H17_RB3;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;R17-1H-S280;R17-1H;H17_RR1;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG17;stigma;25.05.2022;stigma;anna;tube;low;0,53;0;0;0,73;;
ITS2_susy4pAB;A19-1H-S281;A19-1H;H19_RA1;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG19;stigma;25.05.2022;stigma;anna;tube;low;0,6;0;0;0,78;;
ITS2_susy4pAB;ZR-72C-S119;ZR-72C;ZR_072C;1;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;E03W-F6-S258;E03W-F6;E03W-F6;NA;;Control;Control;NA;;NA;neg_ext_con;NA;stigma;anna;NA;NA;;;;NA;NA;NA
ITS2_susy4pAB;ZR-73-S120;ZR-73;ZR_073;3;;NA;NA;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-74A-S121;ZR-74A;ZR_074A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-74B-S122;ZR-74B;ZR_074B;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-75A-S215;ZR-75A;ZR_075A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;E03W-E5-S245;E03W-E5;E03W-E5;NA;;Control;Control;NA;;NA;neg_ext_con;;stigma;anna;;;;;;;Run_01;E5
ITS2_susy4pAB;E03W-G7-S271;E03W-G7;E03W-G7;NA;;Control;Control;NA;;NA;neg_ext_con;;stigma;anna;;;;;;;Run_01;G7
ITS2_susy4pAB;ZR-75B-S124;ZR-75B;ZR_075B;2;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-80-S132;ZR-80;ZR_080;1;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-81-S133;ZR-81;ZR_081;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-82A-S134;ZR-82A;ZR_082A;4;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;ZR-82B-S135;ZR-82B;ZR_082B;3;;Osmia_bicornis;Osmia;NA;Hainich;HEG07;reed_pollen;2020;reed_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;E-V-NegC-S192;E-V-NegC;E-V-NegC;NA;;Control;Control;NA;;NA;neg_ext_con;;bee_leg_pollen;susi_ale;;;0,6;0;0;0,78;Run_01;V
ITS2_susy4pAB;E03W-H8-S284;E03W-H8;E03W-H8;NA;;Control;Control;NA;;NA;neg_ext_con;;stigma;susi_ale,anna;;;;;;;Run_01;H8
ITS2_susy4pAB;A19-2H-S282;A19-2H;H19_RA2;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG19;stigma;25.05.2022;stigma;anna;tube;low;0,6;0;0;0,78;;
ITS2_susy4pAB;A19-3H-S283;A19-3H;H19_RA3;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG19;stigma;25.05.2022;stigma;anna;tube;low;0,6;0;0;0,78;;
ITS2_susy4pAB;R19-1H-S337;R19-1H;H19_RR1;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG19;stigma;25.05.2022;stigma;anna;tube;low;0,6;0;0;0,78;;
ITS2_susy4pAB;R19-2H-S285;R19-2H;H19_RR2;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG19;stigma;25.05.2022;stigma;anna;tube;low;0,6;0;0;0,78;;
ITS2_susy4pAB;R19-3H-S286;R19-3H;H19_RR3;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG19;stigma;25.05.2022;stigma;anna;tube;low;0,6;0;0;0,78;;
ITS2_susy4pAB;B2-1H-S185;B2-1H;H2_RB1;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG02;stigma;23.05.2022;stigma;anna;tube;high;0,42;1,61;3,37;2,32;;
ITS2_susy4pAB;B2-2H-S186;B2-2H;H2_RB2;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG02;stigma;23.05.2022;stigma;anna;tube;high;0,42;1,61;3,37;2,32;;
ITS2_susy4pAB;B2-3H-S187;B2-3H;H2_RB3;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG02;stigma;23.05.2022;stigma;anna;tube;high;0,42;1,61;3,37;2,32;;
ITS2_susy4pAB;A3-2H-S189;A3-2H;H3_RA2;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG03;stigma;23.05.2022;stigma;anna;tube;int;0,42;1,61;1,91;1,99;;
ITS2_susy4pAB;A3-3H-S190;A3-3H;H3_RA3;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG03;stigma;23.05.2022;stigma;anna;tube;int;0,42;1,61;1,91;1,99;;
ITS2_susy4pAB;B3-1H-S191;B3-1H;H3_RB1;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG03;stigma;23.05.2022;stigma;anna;tube;int;0,42;1,61;1,91;1,99;;
ITS2_susy4pAB;B3-2H-S192;B3-2H;H3_RB2;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG03;stigma;23.05.2022;stigma;anna;tube;int;0,42;1,61;1,91;1,99;;
ITS2_susy4pAB;A3-1H-S221;A3-1H;H3_RR1;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG03;stigma;23.05.2022;stigma;anna;tube;int;0,42;1,61;1,91;1,99;;
ITS2_susy4pAB;A4-2H-S334;A4-5H;H4_RA5;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG04;stigma;23.05.2022;stigma;anna;tube;int;0;1,61;2,14;1,94;;
ITS2_susy4pAB;A4-1H-S333;A4-4H;H4_RA4;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG04;stigma;23.05.2022;stigma;anna;tube;int;0;1,61;2,14;1,94;;
ITS2_susy4pAB;A4-3H-S246;A4-3H;H4_RA3;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG04;stigma;23.05.2022;stigma;anna;tube;int;0;1,61;2,14;1,94;;
ITS2_susy4pAB;R4-1H-S241;R4-1H;H4_RR1;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG04;stigma;23.05.2022;stigma;anna;tube;int;0;1,61;2,14;1,94;;
ITS2_susy4pAB;R4-2H-S242;R4-2H;H4_RR2;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG04;stigma;23.05.2022;stigma;anna;tube;int;0;1,61;2,14;1,94;;
ITS2_susy4pAB;R4-3H-S243;R4-3H;H4_RR3;NA;;Ranunculus_repens;Ranunculus;NA;Hainich;HEG04;stigma;23.05.2022;stigma;anna;tube;int;0;1,61;2,14;1,94;;
ITS2_susy4pAB;A42-1H-S287;A42-1H;H42_RA1;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG42;stigma;25.05.2022;stigma;anna;tube;low;0,24;0;0;0,49;;
ITS2_susy4pAB;A42-2H-S288;A42-2H;H42_RA2;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG42;stigma;25.05.2022;stigma;anna;tube;low;0,24;0;0;0,49;;
ITS2_susy4pAB;A42-3H-S338;A42-3H;H42_RA3;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG42;stigma;25.05.2022;stigma;anna;tube;low;0,24;0;0;0,49;;
ITS2_susy4pAB;B42-1H-S290;B42-1H;H42_RB1;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG42;stigma;25.05.2022;stigma;anna;tube;low;0,24;0;0;0,49;;
ITS2_susy4pAB;B42-2H-S291;B42-2H;H42_RB2;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG42;stigma;25.05.2022;stigma;anna;tube;low;0,24;0;0;0,49;;
ITS2_susy4pAB;B42-3H-S292;B42-3H;H42_RB3;NA;;Ranunculus_bulbosus;Ranunculus;NA;Hainich;HEG42;stigma;25.05.2022;stigma;anna;tube;low;0,24;0;0;0,49;;
ITS2_susy4pAB;A5-1H-S250;A5-1H;H5_RA1;NA;;Ranunculus_acris;Ranunculus;NA;Hainich;HEG05;stigma;24.05.2022;stigma;anna;tube;high;0;2,42;1,74;2,04;;
